iter	RMSE
3220	1817.090528
3221	1816.850316
3222	1816.627884
3223	1816.454753
3224	1816.252953
3225	1816.090677
3226	1815.813415
3227	1815.771436
3228	1815.629955
3229	1815.400454
3230	1815.372501
3231	1815.190097
3232	1815.006857
3233	1814.709275
3234	1814.499809
3235	1814.211258
3236	1814.047634
3237	1813.662967
3238	1813.547604
3239	1813.43909
3240	1813.20505
3241	1813.073415
3242	1812.92597
3243	1812.769461
3244	1812.591194
3245	1812.435997
3246	1812.077219
3247	1811.830417
3248	1811.563482
3249	1811.297059
3250	1810.962898
3251	1810.754132
3252	1810.603662
3253	1810.486684
3254	1810.235394
3255	1810.013581
3256	1809.871555
3257	1809.487952
3258	1809.174633
3259	1808.903278
3260	1808.699333
3261	1808.502289
3262	1808.323871
3263	1808.015263
3264	1807.888506
3265	1807.616099
3266	1807.349851
3267	1807.109858
3268	1806.883999
3269	1806.688039
3270	1806.560187
3271	1806.388791
3272	1806.062096
3273	1805.792018
3274	1805.657469
3275	1805.468495
3276	1805.327032
3277	1805.202358
3278	1804.978566
3279	1804.691642
3280	1804.489468
3281	1804.234324
3282	1804.073218
3283	1803.824245
3284	1803.792791
3285	1803.589445
3286	1803.34523
3287	1803.227323
3288	1802.893719
3289	1802.677436
3290	1802.459872
3291	1802.168335
3292	1802.012783
3293	1801.915255
3294	1801.645335
3295	1801.451094
3296	1801.223713
3297	1801.009642
3298	1800.866538
3299	1800.839646
3300	1800.556839
3301	1800.487354
3302	1800.200962
3303	1799.914361
3304	1799.694928
3305	1799.44056
3306	1799.259573
3307	1799.144415
3308	1798.935817
3309	1798.641223
3310	1798.482161
3311	1798.288312
3312	1798.079331
3313	1797.848839
3314	1797.554498
3315	1797.456357
3316	1797.346791
3317	1797.148565
3318	1797.021244
3319	1796.8953
3320	1796.705663
3321	1796.40279
3322	1796.185214
3323	1796.158129
3324	1795.977176
3325	1795.854266
3326	1795.720555
3327	1795.471317
3328	1795.216554
3329	1795.013361
3330	1794.793426
3331	1794.57754
3332	1794.411121
3333	1794.087867
3334	1793.837443
3335	1793.56336
3336	1793.532248
3337	1793.347687
3338	1793.291669
3339	1793.015983
3340	1792.782581
3341	1792.624607
3342	1792.42131
3343	1792.232457
3344	1791.943863
3345	1791.63592
3346	1791.48232
3347	1791.316005
3348	1791.033613
3349	1790.959099
3350	1790.690449
3351	1790.485219
3352	1790.295169
3353	1790.06982
3354	1789.824581
3355	1789.482249
3356	1789.211896
3357	1789.008996
3358	1788.726846
3359	1788.562765
3360	1788.265919
3361	1787.845767
3362	1787.621792
3363	1787.389959
3364	1787.220174
3365	1787.038326
3366	1786.854837
3367	1786.575548
3368	1786.323018
3369	1786.023579
3370	1785.932695
3371	1785.695733
3372	1785.609393
3373	1785.32346
3374	1785.273984
3375	1785.132433
3376	1784.864577
3377	1784.65192
3378	1784.498943
3379	1784.325661
3380	1784.145486
3381	1783.960268
3382	1783.851665
3383	1783.532799
3384	1783.407111
3385	1783.172206
3386	1782.968887
3387	1782.83288
3388	1782.6375
3389	1782.553363
3390	1782.323747
3391	1782.079119
3392	1781.949884
3393	1781.770721
3394	1781.46897
3395	1781.315925
3396	1781.26008
3397	1781.001991
3398	1780.744433
3399	1780.56807
3400	1780.41742
3401	1780.303065
3402	1780.162629
3403	1779.985189
3404	1779.786062
3405	1779.544658
3406	1779.480038
3407	1779.324057
3408	1779.066365
3409	1778.785282
3410	1778.66711
3411	1778.459804
3412	1778.202544
3413	1778.015556
3414	1777.794477
3415	1777.579765
3416	1777.529769
3417	1777.296031
3418	1777.099616
3419	1776.998597
3420	1776.9697
3421	1776.78195
3422	1776.739447
3423	1776.431619
3424	1776.406734
3425	1776.277219
3426	1776.08064
3427	1775.853314
3428	1775.734251
3429	1775.65979
3430	1775.49404
3431	1775.417177
3432	1775.162177
3433	1775.134103
3434	1774.783412
3435	1774.588555
3436	1774.247808
3437	1774.109856
3438	1774.083549
3439	1773.846887
3440	1773.6709
3441	1773.310572
3442	1773.125228
3443	1772.905222
3444	1772.639694
3445	1772.512902
3446	1772.275586
3447	1772.014851
3448	1771.823182
3449	1771.576188
3450	1771.332277
3451	1771.136693
3452	1770.966846
3453	1770.783976
3454	1770.557159
3455	1770.529316
3456	1770.239655
3457	1770.079181
3458	1769.944458
3459	1769.834698
3460	1769.702885
3461	1769.48854
3462	1769.226753
3463	1769.121534
3464	1768.952478
3465	1768.728413
3466	1768.481002
3467	1768.183828
3468	1767.96071
3469	1767.7178
3470	1767.573788
3471	1767.343889
3472	1767.222948
3473	1767.16853
3474	1767.044203
3475	1766.798903
3476	1766.685154
3477	1766.355002
3478	1766.167023
3479	1766.141738
3480	1766.021465
3481	1765.846868
3482	1765.572089
3483	1765.406302
3484	1765.231809
3485	1765.012732
3486	1764.834996
3487	1764.616526
3488	1764.39635
3489	1764.212736
3490	1763.987689
3491	1763.727446
3492	1763.504918
3493	1763.219612
3494	1763.076937
3495	1762.71812
3496	1762.516212
3497	1762.206039
3498	1762.131337
3499	1762.015621
3500	1761.879193
3501	1761.647253
3502	1761.459542
3503	1761.33678
3504	1761.159242
3505	1760.973689
3506	1760.869546
3507	1760.762193
3508	1760.494113
3509	1760.284027
3510	1760.22675
3511	1759.962308
3512	1759.744747
3513	1759.617254
3514	1759.394408
3515	1759.158469
3516	1759.040707
3517	1758.901161
3518	1758.860947
3519	1758.658597
3520	1758.419724
3521	1758.207072
3522	1757.984064
3523	1757.802194
3524	1757.773567
3525	1757.693658
3526	1757.569241
3527	1757.430431
3528	1757.27577
3529	1757.117697
3530	1757.088911
3531	1756.878079
3532	1756.458207
3533	1756.30909
3534	1756.235274
3535	1756.0936
3536	1755.934528
3537	1755.779601
3538	1755.610576
3539	1755.394516
3540	1755.195984
3541	1754.969389
3542	1754.731656
3543	1754.464561
3544	1754.326308
3545	1753.955417
3546	1753.812125
3547	1753.600083
3548	1753.384402
3549	1753.155794
3550	1752.961074
3551	1752.813758
3552	1752.503271
3553	1752.260624
3554	1752.088281
3555	1751.919152
3556	1751.844925
3557	1751.452983
3558	1751.229653
3559	1750.988033
3560	1750.831404
3561	1750.571865
3562	1750.502147
3563	1750.310768
3564	1750.038129
3565	1749.930345
3566	1749.641221
3567	1749.409696
3568	1749.171323
3569	1749.037233
3570	1748.857377
3571	1748.606488
3572	1748.346858
3573	1748.184265
3574	1747.956008
3575	1747.741001
3576	1747.696443
3577	1747.476015
3578	1747.329022
3579	1747.21212
3580	1747.16771
3581	1746.991735
3582	1746.626859
3583	1746.367533
3584	1746.171823
3585	1745.978803
3586	1745.73867
3587	1745.424082
3588	1745.297375
3589	1745.121053
3590	1745.067193
3591	1744.934969
3592	1744.500372
3593	1744.353832
3594	1744.099611
3595	1744.072462
3596	1744.030664
3597	1743.872326
3598	1743.656857
3599	1743.528483
3600	1743.286356
3601	1743.084123
3602	1742.806595
3603	1742.694763
3604	1742.584448
3605	1742.413482
3606	1742.20351
3607	1741.964155
3608	1741.817107
3609	1741.64817
3610	1741.42709
3611	1741.091824
3612	1740.968083
3613	1740.781888
3614	1740.537068
3615	1740.292946
3616	1740.045046
3617	1739.986212
3618	1739.922765
3619	1739.517527
3620	1739.261859
3621	1738.937257
3622	1738.911179
3623	1738.79738
3624	1738.62256
3625	1738.444235
3626	1738.257889
3627	1738.04521
3628	1737.820986
3629	1737.601104
3630	1737.552437
3631	1737.331543
3632	1737.303253
3633	1737.111331
3634	1736.867004
3635	1736.675669
3636	1736.437417
3637	1736.274095
3638	1736.056722
3639	1735.86158
3640	1735.5321
3641	1735.189402
3642	1735.000959
3643	1734.826132
3644	1734.744362
3645	1734.658624
3646	1734.443283
3647	1734.319554
3648	1734.146603
3649	1733.967253
3650	1733.825061
3651	1733.788866
3652	1733.623361
3653	1733.520315
3654	1733.495019
3655	1733.216663
3656	1733.154926
3657	1732.89518
3658	1732.599096
3659	1732.414118
3660	1732.318397
3661	1732.055914
3662	1731.856357
3663	1731.645768
3664	1731.584428
3665	1731.421546
3666	1731.222553
3667	1731.070131
3668	1730.827251
3669	1730.590633
3670	1730.453702
3671	1730.291465
3672	1730.092683
3673	1729.894256
3674	1729.735966
3675	1729.558997
3676	1729.378682
3677	1729.341985
3678	1729.121193
3679	1728.649667
3680	1728.455155
3681	1728.430633
3682	1728.202913
3683	1727.956585
3684	1727.785522
3685	1727.623705
3686	1727.434182
3687	1727.25448
3688	1727.050546
3689	1726.986844
3690	1726.804778
3691	1726.675133
3692	1726.550388
3693	1726.302481
3694	1726.100269
3695	1725.931697
3696	1725.770494
3697	1725.674384
3698	1725.53241
3699	1725.416383
3700	1725.202604
3701	1725.050097
3702	1724.81012
3703	1724.642157
3704	1724.504578
3705	1724.476893
3706	1724.204798
3707	1724.023689
3708	1723.810947
3709	1723.60396
3710	1723.399458
3711	1723.224648
3712	1723.09151
3713	1722.948044
3714	1722.923223
3715	1722.790257
3716	1722.767947
3717	1722.597891
3718	1722.57065
3719	1722.383685
3720	1722.159003
3721	1722.025144
3722	1721.823803
3723	1721.337357
3724	1721.161831
3725	1721.042177
3726	1720.913395
3727	1720.70132
3728	1720.544217
3729	1720.344028
3730	1720.220791
3731	1720.196456
3732	1720.022693
3733	1719.794258
3734	1719.578102
3735	1719.456253
3736	1719.228031
3737	1718.922512
3738	1718.677857
3739	1718.407559
3740	1718.202664
3741	1717.945329
3742	1717.760513
3743	1717.533844
3744	1717.299303
3745	1717.114671
3746	1716.88934
3747	1716.611969
3748	1716.375695
3749	1716.209682
3750	1716.047007
3751	1715.851317
3752	1715.820375
3753	1715.585687
3754	1715.34872
3755	1715.15656
3756	1714.99724
3757	1714.823956
3758	1714.658983
3759	1714.440751
3760	1714.170409
3761	1714.055912
3762	1713.782951
3763	1713.758715
3764	1713.550562
3765	1713.414685
3766	1713.208334
3767	1713.017108
3768	1712.725675
3769	1712.553467
3770	1712.281836
3771	1712.202803
3772	1712.039673
3773	1711.748418
3774	1711.512162
3775	1711.301689
3776	1711.181335
3777	1710.987155
3778	1710.737932
3779	1710.533628
3780	1710.260718
3781	1710.070703
3782	1709.917688
3783	1709.620563
3784	1709.425323
3785	1709.211205
3786	1708.836839
3787	1708.810128
3788	1708.482303
3789	1708.231804
3790	1708.025787
3791	1707.841297
3792	1707.637642
3793	1707.533461
3794	1707.333817
3795	1707.178523
3796	1706.997212
3797	1706.778276
3798	1706.630236
3799	1706.395131
3800	1706.22781
3801	1705.990602
3802	1705.827119
3803	1705.719025
3804	1705.477022
3805	1705.279543
3806	1705.133786
3807	1704.91662
3808	1704.653122
3809	1704.433659
3810	1704.337817
3811	1704.222032
3812	1704.000923
3813	1703.909603
3814	1703.634542
3815	1703.366421
3816	1703.021721
3817	1702.893517
3818	1702.657808
3819	1702.399687
3820	1702.19512
3821	1702.035341
3822	1702.01381
3823	1701.852552
3824	1701.637128
3825	1701.458913
3826	1701.311682
3827	1701.128341
3828	1701.105495
3829	1700.865646
3830	1700.705303
3831	1700.539607
3832	1700.329348
3833	1700.161318
3834	1699.950486
3835	1699.732882
3836	1699.579694
3837	1699.419495
3838	1699.35002
3839	1699.093509
3840	1698.835003
3841	1698.66526
3842	1698.330743
3843	1698.189269
3844	1697.996808
3845	1697.769853
3846	1697.459342
3847	1697.380642
3848	1697.251502
3849	1697.031818
3850	1696.781036
3851	1696.567309
3852	1696.348318
3853	1696.293273
3854	1696.1355
3855	1695.725181
3856	1695.565553
3857	1695.28671
3858	1695.241761
3859	1695.040599
3860	1694.83544
3861	1694.599796
3862	1694.437351
3863	1694.265642
3864	1694.088513
3865	1693.952337
3866	1693.79384
3867	1693.52423
3868	1693.351271
3869	1693.046904
3870	1692.941641
3871	1692.713602
3872	1692.496075
3873	1692.349003
3874	1692.302485
3875	1692.128772
3876	1691.890258
3877	1691.742681
3878	1691.565677
3879	1691.253943
3880	1691.110901
3881	1690.866561
3882	1690.698466
3883	1690.384725
3884	1690.22519
3885	1690.053618
3886	1689.887301
3887	1689.756969
3888	1689.670927
3889	1689.406859
3890	1689.069131
3891	1688.968473
3892	1688.832062
3893	1688.568162
3894	1688.459137
3895	1688.345656
3896	1688.216805
3897	1688.094737
3898	1687.966655
3899	1687.804017
3900	1687.614386
3901	1687.464907
3902	1687.272609
3903	1687.066816
3904	1687.038915
3905	1686.876188
3906	1686.739468
3907	1686.526861
3908	1686.305
3909	1686.155997
3910	1685.997011
3911	1685.799365
3912	1685.556655
3913	1685.295934
3914	1685.064735
3915	1684.864859
3916	1684.638113
3917	1684.438668
3918	1684.21478
3919	1683.945901
3920	1683.775703
3921	1683.710665
3922	1683.463898
3923	1683.22531
3924	1683.004847
3925	1682.677208
3926	1682.494712
3927	1682.356477
3928	1682.209643
3929	1682.18311
3930	1682.006368
3931	1681.88307
3932	1681.858235
3933	1681.704306
3934	1681.653784
3935	1681.627557
3936	1681.398505
3937	1681.216807
3938	1681.032256
3939	1680.832162
3940	1680.607594
3941	1680.486657
3942	1680.278381
3943	1679.98121
3944	1679.798331
3945	1679.543013
3946	1679.364573
3947	1679.226172
3948	1679.077138
3949	1678.978615
3950	1678.848554
3951	1678.695592
3952	1678.527964
3953	1678.26198
3954	1678.073782
3955	1678.049198
3956	1677.711581
3957	1677.623012
3958	1677.396996
3959	1677.372899
3960	1677.250333
3961	1677.117561
3962	1676.959659
3963	1676.861029
3964	1676.674539
3965	1676.358592
3966	1676.217137
3967	1676.167864
3968	1675.990395
3969	1675.721949
3970	1675.666752
3971	1675.546945
3972	1675.419992
3973	1675.269295
3974	1675.162263
3975	1674.939811
3976	1674.690478
3977	1674.664623
3978	1674.617975
3979	1674.57073
3980	1674.474191
3981	1674.274526
3982	1674.009911
3983	1673.812726
3984	1673.655072
3985	1673.472337
3986	1673.361124
3987	1672.997472
3988	1672.768693
3989	1672.730477
3990	1672.430388
3991	1672.16037
3992	1671.998596
3993	1671.840766
3994	1671.655856
3995	1671.404406
3996	1671.223098
3997	1671.147064
3998	1670.930636
3999	1670.820819
